Tanggal,Lokasi,Jenis_Sampah,Volume_Sampah_kg
20/04/2022,Lokasi_2,Anorganik,534.21
04/05/2024,Lokasi_16,Organik,1391.82
08/12/2024,Lokasi_2,Organik,1252.76
23/01/2020,Lokasi_19,Anorganik,1133.26
19/07/2021,Lokasi_10,Organik,1427.68
24/03/2025,Lokasi_19,Organik,1075.08
22/08/2022,Lokasi_10,B3,629.73
22/09/2022,Lokasi_16,Anorganik,676.86
02/04/2023,Lokasi_13,Organik,632.18
29/11/2024,Lokasi_16,Organik,807.66
05/04/2022,Lokasi_18,B3,879.5
03/08/2020,Lokasi_8,Anorganik,1296.84
18/10/2021,Lokasi_18,Organik,691.25
18/01/2023,Lokasi_13,B3,1225.37
10/06/2025,Lokasi_7,B3,991.23
06/11/2020,Lokasi_18,Organik,1499.66
10/07/2021,Lokasi_6,Anorganik,1276.58
05/04/2024,Lokasi_9,Organik,1468.95
21/02/2020,Lokasi_6,Anorganik,842.35
23/09/2023,Lokasi_18,Organik,623.05
09/04/2023,Lokasi_17,Organik,1005.9
06/07/2024,Lokasi_12,Anorganik,624.24
02/11/2021,Lokasi_3,Anorganik,992.45
16/02/2022,Lokasi_5,Anorganik,769.94
11/04/2022,Lokasi_7,Anorganik,991.05
03/02/2025,Lokasi_10,Organik,1449.64
09/03/2024,Lokasi_10,Anorganik,789.03
06/09/2025,Lokasi_19,Organik,1493.43
26/05/2025,Lokasi_4,Organik,729.33
10/12/2022,Lokasi_10,Organik,708.11
12/09/2024,Lokasi_18,Anorganik,1044.79
07/07/2023,Lokasi_3,Organik,1342.04
13/08/2021,Lokasi_3,B3,1249.5
09/06/2025,Lokasi_5,Anorganik,1223.54
28/09/2022,Lokasi_16,Anorganik,782.63
12/11/2022,Lokasi_20,Organik,522.52
16/12/2025,Lokasi_13,Organik,661.75
29/01/2025,Lokasi_11,Anorganik,849.47
15/05/2021,Lokasi_13,B3,1471.68
23/04/2021,Lokasi_19,Organik,1419.78
13/05/2024,Lokasi_6,Organik,700.64
27/05/2021,Lokasi_13,Anorganik,1225.62
23/08/2021,Lokasi_4,Anorganik,1079.02
11/12/2023,Lokasi_5,Anorganik,549.84
28/01/2023,Lokasi_19,Anorganik,871.71
07/07/2020,Lokasi_5,B3,986.07
15/09/2022,Lokasi_14,Organik,1167.57
24/02/2025,Lokasi_4,Organik,794.91
22/01/2021,Lokasi_12,B3,1433.82
10/12/2024,Lokasi_6,Anorganik,951.88
26/07/2025,Lokasi_19,Anorganik,748.53
20/10/2024,Lokasi_10,B3,816.43
21/01/2021,Lokasi_1,Organik,1251.89
03/02/2024,Lokasi_16,Organik,1140.29
02/05/2022,Lokasi_4,Organik,1242.18
27/03/2021,Lokasi_9,Organik,792.34
24/10/2024,Lokasi_18,Organik,826.85
31/07/2020,Lokasi_17,Organik,896.72
10/02/2020,Lokasi_15,B3,688.59
19/02/2023,Lokasi_19,Organik,1191.04
22/08/2021,Lokasi_7,Organik,829.35
17/07/2025,Lokasi_18,Anorganik,826.24
23/07/2025,Lokasi_6,Anorganik,769.36
17/11/2024,Lokasi_19,Organik,952.83
25/01/2025,Lokasi_12,Anorganik,1271.98
14/11/2024,Lokasi_3,B3,1335.61
19/03/2025,Lokasi_1,Organik,1304.51
22/09/2025,Lokasi_5,B3,1121.19
23/05/2020,Lokasi_1,Anorganik,780.43
28/11/2020,Lokasi_8,B3,1234.86
24/09/2022,Lokasi_7,Organik,539.36
20/11/2023,Lokasi_15,Organik,1298.15
24/02/2020,Lokasi_11,Anorganik,1280.23
23/08/2023,Lokasi_18,Organik,1170
17/12/2023,Lokasi_14,Organik,597.93
11/12/2023,Lokasi_9,Anorganik,1497.34
29/09/2024,Lokasi_5,Anorganik,1256.41
21/08/2024,Lokasi_4,B3,1234.81
20/03/2020,Lokasi_12,Anorganik,564.01
11/09/2022,Lokasi_1,Anorganik,898.71
14/05/2022,Lokasi_13,Anorganik,586.17
06/05/2024,Lokasi_1,B3,861.04
16/04/2021,Lokasi_3,Organik,1070.49
22/10/2025,Lokasi_8,Anorganik,1378.87
25/04/2024,Lokasi_18,Organik,782.94
11/02/2024,Lokasi_16,Organik,1123.41
11/08/2021,Lokasi_20,Anorganik,664.65
11/11/2023,Lokasi_20,Anorganik,853.96
20/03/2025,Lokasi_16,Anorganik,1447.24
17/07/2021,Lokasi_2,Organik,1247.64
11/04/2021,Lokasi_17,Organik,1045.81
21/08/2021,Lokasi_10,Organik,751.7
02/07/2024,Lokasi_7,Organik,879.71
18/09/2022,Lokasi_10,Anorganik,656.69
16/04/2025,Lokasi_19,Anorganik,853.47
23/05/2024,Lokasi_20,Anorganik,650.63
07/03/2020,Lokasi_9,Anorganik,1295.31
14/04/2021,Lokasi_17,Anorganik,580.76
20/09/2024,Lokasi_9,Organik,689.41
19/06/2024,Lokasi_9,Anorganik,1191.17
13/02/2022,Lokasi_5,Organik,1402.52
10/02/2023,Lokasi_7,Organik,1464.59
04/07/2025,Lokasi_11,Anorganik,1336.02
26/01/2024,Lokasi_8,Organik,711.47
11/05/2020,Lokasi_14,Organik,785.71
18/07/2022,Lokasi_2,Organik,1370.75
17/07/2022,Lokasi_10,Organik,1389.33
08/12/2025,Lokasi_16,Organik,1140.65
05/05/2023,Lokasi_16,Organik,813.64
14/02/2024,Lokasi_19,Anorganik,724.06
25/09/2021,Lokasi_11,Organik,1352.28
28/11/2022,Lokasi_6,B3,705.25
30/03/2023,Lokasi_6,Organik,1161.8
15/10/2020,Lokasi_7,Anorganik,1467.95
16/12/2024,Lokasi_16,Organik,1205.29
11/06/2021,Lokasi_13,B3,757.67
05/07/2022,Lokasi_3,Anorganik,782.51
04/09/2024,Lokasi_9,Organik,592.89
07/11/2023,Lokasi_3,Anorganik,1186.24
26/05/2023,Lokasi_6,Anorganik,1018.44
15/01/2023,Lokasi_17,Anorganik,706.47
09/03/2022,Lokasi_3,Anorganik,727.67
03/03/2024,Lokasi_2,Anorganik,509.02
12/01/2020,Lokasi_12,Organik,1478.42
12/04/2022,Lokasi_6,Organik,1328.02
26/05/2023,Lokasi_10,Anorganik,894.17
30/07/2024,Lokasi_11,B3,1446.09
23/11/2025,Lokasi_16,Anorganik,1177.12
21/11/2021,Lokasi_16,Organik,1251.46
11/06/2021,Lokasi_18,Anorganik,1179.96
04/02/2024,Lokasi_9,Anorganik,1256.85
11/06/2022,Lokasi_19,Organik,670.94
21/01/2021,Lokasi_2,Organik,1062.4
03/06/2023,Lokasi_1,Organik,1349.38
12/11/2024,Lokasi_16,Organik,519.54
11/02/2021,Lokasi_18,Organik,623.44
03/08/2024,Lokasi_3,Anorganik,745.64
16/06/2022,Lokasi_1,Organik,794.73
11/12/2021,Lokasi_6,Organik,682.7
09/08/2024,Lokasi_19,Anorganik,1124.33
06/07/2022,Lokasi_19,Anorganik,794.02
20/02/2021,Lokasi_11,Anorganik,658.1
19/02/2021,Lokasi_8,Anorganik,1405.83
11/01/2024,Lokasi_5,Organik,1195.03
15/03/2024,Lokasi_20,Organik,746.06
25/03/2020,Lokasi_9,Organik,860.95
15/06/2020,Lokasi_15,B3,1240.79
31/12/2022,Lokasi_14,Anorganik,1290.91
20/03/2022,Lokasi_4,Anorganik,676.44
24/03/2024,Lokasi_8,Organik,1436.58
21/12/2024,Lokasi_20,Organik,1285.27
19/09/2022,Lokasi_17,Organik,1356.81
05/07/2023,Lokasi_2,Organik,643.86
01/10/2020,Lokasi_20,Organik,643.37
08/11/2024,Lokasi_16,Organik,805.37
22/10/2024,Lokasi_10,Organik,564.65
10/06/2022,Lokasi_2,Organik,591.07
29/03/2020,Lokasi_11,Anorganik,643.21
08/12/2021,Lokasi_10,Organik,1212.43
21/01/2021,Lokasi_19,Anorganik,530.23
04/11/2025,Lokasi_14,B3,583.24
16/02/2025,Lokasi_11,Anorganik,1444.18
23/03/2023,Lokasi_9,Organik,583.66
15/03/2021,Lokasi_7,B3,1037.46
03/09/2022,Lokasi_15,Anorganik,1142.57
04/01/2022,Lokasi_20,Organik,1458.59
24/09/2021,Lokasi_17,Anorganik,1399.8
19/09/2022,Lokasi_3,Anorganik,940.68
21/06/2020,Lokasi_15,B3,1442.16
04/01/2020,Lokasi_14,Anorganik,932.27
21/07/2024,Lokasi_8,Organik,1169.92
08/07/2025,Lokasi_4,Anorganik,759.61
04/02/2024,Lokasi_10,Organik,1136.64
26/11/2022,Lokasi_2,Organik,1038.19
20/11/2022,Lokasi_14,Organik,1106.83
15/01/2021,Lokasi_8,B3,1182.65
15/07/2023,Lokasi_10,Anorganik,673.46
11/05/2024,Lokasi_18,Organik,801.26
14/06/2020,Lokasi_15,Organik,1236.24
08/11/2022,Lokasi_5,Anorganik,663.82
09/07/2024,Lokasi_13,Organik,844.24
22/04/2023,Lokasi_18,Organik,1166.48
28/06/2021,Lokasi_2,Organik,1437.65
06/04/2020,Lokasi_13,Anorganik,575.3
25/07/2023,Lokasi_14,Anorganik,1016.56
18/08/2025,Lokasi_10,Anorganik,581.91
01/04/2021,Lokasi_4,Anorganik,879.13
23/12/2024,Lokasi_15,Anorganik,675.39
29/09/2020,Lokasi_8,Organik,1149.44
28/10/2022,Lokasi_15,Organik,1257.83
26/07/2020,Lokasi_14,Organik,747.34
21/04/2025,Lokasi_9,Organik,1212.89
18/07/2024,Lokasi_20,Anorganik,946.82
20/02/2023,Lokasi_3,Anorganik,783.58
22/11/2022,Lokasi_15,Organik,1023.4
16/03/2024,Lokasi_17,Organik,879.65
22/07/2020,Lokasi_16,Organik,730
06/01/2025,Lokasi_4,Organik,1256.84
18/03/2021,Lokasi_11,Anorganik,1297.52
19/11/2021,Lokasi_8,Organik,1300.31
12/04/2022,Lokasi_3,Organik,882.14
01/01/2024,Lokasi_19,Anorganik,669.53
05/03/2023,Lokasi_14,Organik,1340.41
21/01/2021,Lokasi_9,Anorganik,829.26
03/08/2025,Lokasi_3,Organik,1248.07
10/09/2023,Lokasi_4,Organik,1317.45
14/09/2024,Lokasi_4,Organik,1268.15
10/11/2021,Lokasi_11,Organik,889.81
20/11/2021,Lokasi_19,Organik,1438.02
17/04/2024,Lokasi_16,B3,1160.16
15/03/2023,Lokasi_17,Organik,1075.75
11/06/2022,Lokasi_10,Organik,1197.91
10/08/2022,Lokasi_17,Anorganik,544.73
08/06/2023,Lokasi_16,Organik,890.51
22/02/2022,Lokasi_20,Anorganik,1381.22
08/08/2025,Lokasi_6,Anorganik,661.08
14/02/2025,Lokasi_7,Anorganik,914.4
09/05/2021,Lokasi_14,Organik,905.25
16/01/2022,Lokasi_11,Organik,856.04
28/01/2025,Lokasi_12,Organik,1062.35
31/12/2025,Lokasi_14,Organik,1496.2
18/10/2021,Lokasi_5,Anorganik,755.85
25/02/2025,Lokasi_5,Organik,1204.96
01/12/2024,Lokasi_20,Organik,1257.99
24/09/2020,Lokasi_15,Organik,1084.5
28/10/2024,Lokasi_1,Organik,597.48
11/09/2025,Lokasi_9,Anorganik,1072.37
11/01/2021,Lokasi_3,Organik,1453.46
04/05/2024,Lokasi_4,Organik,842.06
03/01/2024,Lokasi_16,B3,1139.69
03/05/2021,Lokasi_7,Anorganik,1459.4
22/12/2021,Lokasi_14,Organik,1297.99
03/08/2022,Lokasi_16,Organik,1188.31
17/09/2025,Lokasi_18,Anorganik,1471.15
23/06/2024,Lokasi_16,Organik,670.58
06/11/2022,Lokasi_16,Organik,1272.75
15/10/2025,Lokasi_2,Organik,906.84
04/08/2024,Lokasi_10,Anorganik,860.43
25/09/2022,Lokasi_7,Anorganik,1020.67
12/11/2024,Lokasi_15,Anorganik,533.75
14/08/2022,Lokasi_9,Anorganik,812.53
08/05/2024,Lokasi_7,Organik,666.22
07/03/2023,Lokasi_16,Organik,638.69
11/02/2025,Lokasi_3,Organik,837.34
06/07/2021,Lokasi_17,Organik,1302.26
21/06/2024,Lokasi_8,Organik,701.11
25/11/2021,Lokasi_2,Organik,1031.42
12/11/2020,Lokasi_20,Anorganik,1248.66
06/02/2022,Lokasi_3,Organik,740.97
25/05/2025,Lokasi_8,Anorganik,1424.2
12/02/2024,Lokasi_2,Organik,1366.5
02/05/2020,Lokasi_19,Organik,751.18
11/02/2025,Lokasi_17,Organik,1489.64
29/07/2024,Lokasi_5,Organik,1169.17
18/12/2022,Lokasi_20,Organik,786.1
24/09/2024,Lokasi_17,Organik,1181.04
19/06/2025,Lokasi_10,Anorganik,1166.25
12/11/2025,Lokasi_9,Anorganik,1106.19
22/02/2023,Lokasi_6,B3,1211.7
19/09/2025,Lokasi_11,Anorganik,768.32
29/03/2025,Lokasi_2,Organik,1478.99
10/09/2020,Lokasi_12,Organik,1357.9
07/01/2020,Lokasi_12,Organik,1245.74
17/10/2025,Lokasi_16,Organik,526.3
25/06/2021,Lokasi_12,Organik,1090.39
29/03/2020,Lokasi_18,Organik,1206.48
22/04/2025,Lokasi_13,Organik,1354.1
31/07/2020,Lokasi_15,Anorganik,1446.16
22/09/2020,Lokasi_16,Organik,1415.85
15/05/2023,Lokasi_4,Anorganik,906.04
01/10/2022,Lokasi_12,Anorganik,1396.5
25/09/2025,Lokasi_17,Organik,500.75
13/09/2021,Lokasi_1,Organik,851.48
02/03/2021,Lokasi_18,Organik,613.88
28/07/2020,Lokasi_16,Anorganik,1383.07
06/06/2022,Lokasi_1,Organik,1427.98
14/12/2023,Lokasi_10,Anorganik,756.01
02/06/2020,Lokasi_19,B3,867.31
18/02/2021,Lokasi_16,Organik,1483.88
26/03/2023,Lokasi_14,Anorganik,1066.06
08/07/2023,Lokasi_2,Organik,997.06
07/02/2022,Lokasi_6,B3,1000.44
09/09/2022,Lokasi_5,B3,1196.19
20/02/2024,Lokasi_12,Anorganik,1454.54
01/08/2021,Lokasi_4,Organik,866.62
04/11/2022,Lokasi_4,Organik,672.66
25/06/2021,Lokasi_5,Organik,685.01
24/12/2020,Lokasi_7,Organik,520.36
29/04/2022,Lokasi_6,Organik,1055.41
02/03/2021,Lokasi_13,Organik,1429.12
30/04/2021,Lokasi_4,Organik,1213.08
05/01/2025,Lokasi_13,Organik,1492.96
12/01/2024,Lokasi_4,Organik,1409.53
07/12/2023,Lokasi_10,Organik,991.86
25/11/2020,Lokasi_20,Anorganik,986.55
21/10/2024,Lokasi_1,Organik,1128.36
16/03/2023,Lokasi_8,Organik,610.94
15/09/2020,Lokasi_7,Anorganik,1107.68
22/05/2020,Lokasi_5,Organik,964.07
09/07/2025,Lokasi_3,Organik,1142.74
18/09/2021,Lokasi_15,B3,1065.21
20/10/2023,Lokasi_17,Organik,810.4
30/03/2020,Lokasi_13,Organik,1107.76
20/12/2021,Lokasi_15,B3,866.01
25/04/2021,Lokasi_19,Anorganik,694.62
01/11/2025,Lokasi_20,Organik,1175.07
05/01/2023,Lokasi_14,B3,806.35
03/11/2021,Lokasi_13,Organik,1389.02
31/05/2021,Lokasi_12,B3,699.33
01/06/2024,Lokasi_9,Organik,1100.14
20/02/2022,Lokasi_3,Anorganik,1071.55
21/11/2025,Lokasi_11,Anorganik,697.74
28/07/2025,Lokasi_10,Organik,939.89
17/11/2021,Lokasi_1,Anorganik,1175.54
08/05/2024,Lokasi_17,Organik,818.53
18/06/2022,Lokasi_13,Anorganik,613.83
10/02/2024,Lokasi_14,B3,1115.24
10/08/2020,Lokasi_1,Anorganik,724.12
12/12/2022,Lokasi_2,Organik,1181.47
05/01/2023,Lokasi_2,Organik,1339.47
07/10/2024,Lokasi_7,Organik,623.36
17/05/2021,Lokasi_9,Organik,937.61
01/09/2023,Lokasi_4,B3,944.92
15/09/2021,Lokasi_2,Organik,1132.54
01/03/2025,Lokasi_19,Anorganik,834.41
16/11/2022,Lokasi_5,Organik,918.57
29/12/2022,Lokasi_9,Organik,511.99
08/06/2025,Lokasi_13,Organik,622.43
20/10/2023,Lokasi_12,Organik,1069.86
22/08/2023,Lokasi_19,Organik,715.9
21/02/2023,Lokasi_9,Anorganik,644.58
19/01/2020,Lokasi_10,Anorganik,824.41
04/07/2023,Lokasi_19,B3,663.54
11/11/2022,Lokasi_10,Organik,559.62
15/09/2022,Lokasi_12,Anorganik,783.86
22/04/2024,Lokasi_14,Anorganik,664.36
07/12/2022,Lokasi_8,Anorganik,1299.4
21/04/2023,Lokasi_16,Organik,562.66
29/12/2023,Lokasi_17,Anorganik,1247.44
24/11/2025,Lokasi_20,Organik,882.8
26/04/2023,Lokasi_4,Anorganik,1175.32
14/02/2022,Lokasi_6,Organik,552.69
02/02/2025,Lokasi_12,Anorganik,1420.7
09/02/2025,Lokasi_18,Anorganik,1267.38
06/03/2023,Lokasi_7,Organik,640.14
24/02/2025,Lokasi_5,Organik,718.78
15/11/2024,Lokasi_10,Organik,1144
24/08/2021,Lokasi_6,Anorganik,1421.56
13/05/2024,Lokasi_14,Organik,945.83
23/06/2021,Lokasi_6,Anorganik,985.63
31/12/2022,Lokasi_14,Organik,737.8
10/12/2024,Lokasi_12,Anorganik,883.01
24/01/2020,Lokasi_12,Anorganik,786.02
15/09/2021,Lokasi_8,Anorganik,850.57
09/01/2025,Lokasi_10,Organik,520.6
15/12/2022,Lokasi_16,Organik,541.06
12/09/2022,Lokasi_20,Organik,1180.69
10/08/2020,Lokasi_8,Organik,1181.8
27/06/2020,Lokasi_9,Anorganik,830.23
14/05/2025,Lokasi_13,Anorganik,1385.46
13/01/2024,Lokasi_20,Anorganik,766.11
03/03/2022,Lokasi_17,Anorganik,895.78
02/06/2022,Lokasi_19,Anorganik,1231.38
27/04/2023,Lokasi_17,Anorganik,1243.57
20/05/2024,Lokasi_7,Organik,1361.17
20/03/2022,Lokasi_1,Organik,529.06
18/08/2022,Lokasi_20,Organik,683.76
23/02/2021,Lokasi_14,Organik,1140.57
02/04/2023,Lokasi_17,B3,838.2
02/07/2023,Lokasi_13,Organik,543.56
11/12/2023,Lokasi_2,Anorganik,1086.47
02/09/2023,Lokasi_14,B3,893.07
07/11/2022,Lokasi_1,Organik,864.09
29/12/2022,Lokasi_5,Organik,764.36
23/09/2023,Lokasi_7,Organik,506
14/08/2021,Lokasi_19,Organik,682.36
10/06/2021,Lokasi_14,Organik,974.24
16/07/2023,Lokasi_14,Organik,775.74
12/07/2024,Lokasi_15,Anorganik,1374.39
21/03/2022,Lokasi_5,Organik,643
06/07/2020,Lokasi_5,B3,1375.34
11/05/2024,Lokasi_2,Organik,904.83
12/06/2021,Lokasi_18,Anorganik,775.84
09/03/2021,Lokasi_9,Organik,804.29
25/04/2025,Lokasi_10,Anorganik,830.07
09/12/2024,Lokasi_18,B3,1006.56
29/10/2020,Lokasi_4,Organik,853.88
27/03/2020,Lokasi_8,Anorganik,1147.21
13/03/2021,Lokasi_18,Organik,925.18
11/11/2022,Lokasi_20,Organik,1171.64
12/04/2022,Lokasi_17,Anorganik,1104.43
07/03/2022,Lokasi_16,Anorganik,744.45
13/07/2021,Lokasi_18,Organik,1312.77
31/01/2022,Lokasi_7,Organik,1298.98
25/08/2024,Lokasi_1,Anorganik,1488.98
29/01/2023,Lokasi_1,Organik,675.05
15/11/2021,Lokasi_18,Organik,1347.84
10/03/2023,Lokasi_4,Anorganik,1371.98
17/05/2020,Lokasi_20,Anorganik,1142.16
31/07/2021,Lokasi_20,Anorganik,1006.38
10/12/2021,Lokasi_4,B3,1457.26
15/08/2020,Lokasi_6,B3,1472.69
07/04/2022,Lokasi_3,Anorganik,1141.7
06/03/2021,Lokasi_6,Organik,859.56
29/11/2022,Lokasi_13,B3,1317.17
05/09/2024,Lokasi_7,Organik,589.26
13/08/2024,Lokasi_4,Anorganik,790.6
19/05/2023,Lokasi_1,Anorganik,1485.55
28/10/2020,Lokasi_6,Organik,1314.33
14/01/2023,Lokasi_5,Organik,1439.58
21/11/2023,Lokasi_13,Organik,1094.79
16/06/2021,Lokasi_19,Organik,907.67
07/02/2022,Lokasi_4,Anorganik,1479.69
22/04/2025,Lokasi_6,Anorganik,809.43
05/11/2023,Lokasi_13,B3,1257.41
19/03/2021,Lokasi_5,Organik,1058.21
16/09/2020,Lokasi_13,Organik,728.51
18/03/2024,Lokasi_10,Anorganik,517.48
24/08/2023,Lokasi_3,Organik,883.76
10/03/2020,Lokasi_13,Organik,1047.69
17/01/2024,Lokasi_12,Organik,683.19
02/01/2024,Lokasi_4,B3,914.55
22/01/2025,Lokasi_10,Anorganik,1115.19
25/04/2021,Lokasi_3,Organik,1214.92
13/03/2023,Lokasi_17,Anorganik,552.74
02/09/2025,Lokasi_9,Organik,1164.18
13/04/2023,Lokasi_1,Organik,556.67
07/03/2025,Lokasi_18,Organik,528.19
21/08/2024,Lokasi_9,Anorganik,652.41
26/02/2025,Lokasi_20,Organik,1153.64
03/10/2023,Lokasi_9,B3,552.82
08/03/2022,Lokasi_2,Organik,520.9
18/01/2020,Lokasi_19,Anorganik,617.96
13/02/2020,Lokasi_16,Organik,1449.72
03/06/2020,Lokasi_3,Anorganik,1407.28
16/05/2022,Lokasi_16,Anorganik,586.47
12/01/2022,Lokasi_13,Organik,804.01
25/01/2025,Lokasi_3,Anorganik,1447.29
26/11/2023,Lokasi_10,Organik,597.69
12/08/2020,Lokasi_18,Organik,594.6
04/08/2020,Lokasi_6,Anorganik,586
31/01/2020,Lokasi_6,Organik,1476.48
07/03/2025,Lokasi_18,Anorganik,1243.11
18/12/2022,Lokasi_6,Organik,714.48
30/03/2025,Lokasi_6,Anorganik,545.95
16/06/2022,Lokasi_13,Anorganik,1465.24
20/03/2021,Lokasi_14,Anorganik,925.49
12/06/2023,Lokasi_7,Anorganik,1098.38
04/02/2023,Lokasi_13,Anorganik,779.2
29/04/2023,Lokasi_15,Organik,1258.36
08/07/2025,Lokasi_12,Organik,696.8
20/04/2025,Lokasi_1,Anorganik,1286.91
07/01/2022,Lokasi_3,Anorganik,730.6
29/08/2024,Lokasi_18,Organik,597.91
23/05/2022,Lokasi_8,Organik,978.82
19/07/2021,Lokasi_2,Organik,1313.22
11/07/2025,Lokasi_4,B3,884.86
28/02/2025,Lokasi_18,B3,528.87
24/10/2025,Lokasi_13,Anorganik,1053.31
30/06/2021,Lokasi_15,Anorganik,1180.47
12/11/2020,Lokasi_2,Organik,1240.69
02/02/2025,Lokasi_10,Anorganik,901.92
25/01/2020,Lokasi_2,Organik,597.02
08/06/2020,Lokasi_12,B3,1084.33
11/02/2023,Lokasi_5,Organik,829.55
18/06/2022,Lokasi_12,Anorganik,1446.89
04/04/2023,Lokasi_1,Organik,1002.71
03/12/2021,Lokasi_2,Anorganik,972.27
01/01/2020,Lokasi_16,B3,809.21
06/04/2025,Lokasi_2,Anorganik,838.79
25/11/2023,Lokasi_16,Organik,1012.75
16/01/2021,Lokasi_20,Organik,806.66
07/10/2024,Lokasi_16,Anorganik,1392.3
31/12/2024,Lokasi_6,Anorganik,939.02
27/06/2023,Lokasi_13,Anorganik,792.02
28/03/2024,Lokasi_12,Organik,655.39
27/04/2024,Lokasi_10,B3,1172.35
16/06/2022,Lokasi_5,Anorganik,525.79
17/12/2021,Lokasi_8,Anorganik,950
25/01/2021,Lokasi_6,Organik,1050.12
26/08/2024,Lokasi_5,Anorganik,839.78
20/08/2020,Lokasi_20,Organik,1249.82
10/04/2025,Lokasi_6,Anorganik,1175.66
12/08/2023,Lokasi_17,Organik,1471.4
06/12/2021,Lokasi_6,Anorganik,1008.77
21/08/2020,Lokasi_17,Anorganik,1037.81
23/10/2023,Lokasi_5,Organik,745.84
09/06/2023,Lokasi_17,Anorganik,885.48
11/03/2025,Lokasi_17,Organik,526.86
08/06/2022,Lokasi_13,Organik,1189.27
14/08/2021,Lokasi_7,Anorganik,811.62
15/01/2022,Lokasi_6,B3,1040.37
15/09/2024,Lokasi_14,Anorganik,754.99
03/03/2021,Lokasi_16,Organik,1121.04
01/01/2022,Lokasi_3,Organik,947.58
10/03/2022,Lokasi_9,Anorganik,981.86
20/07/2020,Lokasi_15,B3,1442.61
15/04/2022,Lokasi_18,B3,1206.16
14/05/2020,Lokasi_10,Organik,761.9
11/07/2023,Lokasi_10,Organik,1003.92
12/10/2025,Lokasi_3,B3,966.67
10/02/2020,Lokasi_1,Organik,1295.05
01/07/2022,Lokasi_3,Anorganik,1333.36
25/09/2024,Lokasi_5,Organik,783.44
01/09/2022,Lokasi_7,Organik,1321.15
07/02/2023,Lokasi_3,Organik,679.5
30/12/2023,Lokasi_4,B3,1262.77
02/08/2025,Lokasi_17,Anorganik,748.78
31/08/2020,Lokasi_3,Organik,797.93
14/06/2020,Lokasi_4,Anorganik,1352.47
15/11/2022,Lokasi_2,Organik,920.07
06/02/2024,Lokasi_14,Organik,1490.57
28/12/2021,Lokasi_5,Anorganik,651.94
20/01/2023,Lokasi_2,Organik,963.35
27/04/2021,Lokasi_15,Anorganik,1232.45
15/05/2023,Lokasi_11,Anorganik,505.37
18/11/2025,Lokasi_10,Organik,651.86
29/05/2022,Lokasi_20,Organik,520.36
09/04/2022,Lokasi_1,Anorganik,1492.88
17/07/2025,Lokasi_19,Anorganik,1260.62
28/01/2022,Lokasi_14,Anorganik,873.56
11/06/2020,Lokasi_14,Organik,656.28
11/04/2023,Lokasi_1,Anorganik,590.38
31/07/2023,Lokasi_9,Organik,1031.91
18/06/2025,Lokasi_17,B3,1475.89
18/04/2025,Lokasi_14,Organik,1174.61
05/04/2024,Lokasi_13,Organik,865.14
02/11/2020,Lokasi_13,Organik,1000.85
24/09/2023,Lokasi_6,Anorganik,1498.9
03/10/2025,Lokasi_7,Anorganik,1018.77
28/11/2020,Lokasi_2,Organik,1464.2
14/12/2025,Lokasi_8,B3,516.36
30/08/2020,Lokasi_6,Organik,1220.96
27/02/2025,Lokasi_3,B3,1127.16
03/12/2023,Lokasi_18,B3,1185.33
29/10/2020,Lokasi_18,Anorganik,1070.57
22/08/2020,Lokasi_6,Anorganik,544.18
26/12/2025,Lokasi_11,Organik,649.56
13/07/2020,Lokasi_3,Organik,1422.25
30/03/2024,Lokasi_16,Organik,732.93
27/11/2024,Lokasi_5,Organik,1492.94
08/10/2021,Lokasi_2,Organik,1179.59
10/08/2025,Lokasi_15,Organik,944.35
14/07/2021,Lokasi_16,Anorganik,1420.05
24/01/2023,Lokasi_7,Anorganik,1294.99
13/12/2021,Lokasi_16,Organik,928.97
16/02/2021,Lokasi_4,B3,568.59
21/06/2021,Lokasi_16,Anorganik,1368.3
21/02/2025,Lokasi_17,Organik,1265.04
22/08/2020,Lokasi_2,B3,1290.73
14/11/2024,Lokasi_16,Anorganik,1244.86
08/03/2025,Lokasi_4,Anorganik,775.75
13/02/2024,Lokasi_7,Organik,1358.85
05/02/2025,Lokasi_18,Organik,502.23
06/10/2023,Lokasi_6,B3,737.28
19/02/2021,Lokasi_18,Anorganik,546.56
24/03/2025,Lokasi_7,Organik,610.6
04/07/2022,Lokasi_2,Anorganik,1032.38
21/03/2020,Lokasi_19,Organik,537.26
14/09/2025,Lokasi_9,Anorganik,681.38
26/12/2022,Lokasi_4,Organik,732.74
17/08/2024,Lokasi_14,Organik,1155.34
26/01/2022,Lokasi_5,Organik,968.82
12/04/2021,Lokasi_7,Organik,958.41
11/03/2023,Lokasi_8,Organik,1268.43
03/02/2024,Lokasi_15,Organik,956.72
02/07/2024,Lokasi_19,Anorganik,848.49
16/10/2022,Lokasi_11,Anorganik,1462.45
02/06/2024,Lokasi_20,Organik,508.29
20/06/2022,Lokasi_4,Organik,805.39
03/11/2021,Lokasi_18,Anorganik,1109.39
14/03/2021,Lokasi_14,Organik,1282.81
06/05/2020,Lokasi_6,Anorganik,1316.41
07/09/2025,Lokasi_16,Anorganik,546.07
20/03/2021,Lokasi_18,Anorganik,1209.13
23/08/2022,Lokasi_1,B3,1220.25
08/04/2021,Lokasi_8,Organik,714.08
01/07/2022,Lokasi_1,Anorganik,612.78
11/05/2021,Lokasi_1,Anorganik,1249.69
